Time,Vehicle ID,X,Y,Lat,Long,Speed,tile_name,matrix_indices,row_number
0,0,1437.82,468.34,36.90706123016816,-1.1853981697363782,0.0,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",1
1,0,1434.86,469.54,36.90703464975781,-1.1853873000649835,0.0,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",2
1,1,1436.4542835198777,519.2033881872151,36.90704930781084,-1.1849382944025133,0.0,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",3
2,0,1434.4943960932876,471.0256112823126,36.90703137576535,-1.1853738658592998,1.54,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",4
2,1,1434.6172799862848,519.9378411057918,36.90703281169199,-1.1849316415157949,1.9783105810172856,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",5
2,2,1356.4628632790882,546.7733276198711,36.90633096264327,-1.1846884825538733,0.0,"['(10, 10)_4_9_osm', '(10, 10)_4_9_pcd']","(4, 9)",6
3,0,1431.7860714062,470.0626270860117,36.90700704137043,-1.1853825538778686,3.850451199366711,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",7
3,1,1431.2114555749522,521.2995247570857,36.90700222770991,-1.1849193069920043,3.6678092049434783,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",8
3,2,1358.5270176210247,545.9963078567597,36.906349498871904,-1.1846955218466564,2.2056335009634496,"['(10, 10)_4_9_osm', '(10, 10)_4_9_pcd']","(4, 9)",9
3,3,1349.2155001170008,4.602703025043772,36.90626217358232,-1.1895903028243155,0.0,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",10
4,0,1434.12689499022,465.1219737004548,36.907028034548745,-1.1854272393068213,6.212008801084943,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",11
4,1,1426.5725653688712,523.1542008034344,36.9069605709145,-1.184902506800945,4.995725599350409,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",12
4,2,1362.7455132918362,544.4083187998243,36.90638738121455,-1.1847099079929813,4.507635493227281,"['(10, 10)_4_9_osm', '(10, 10)_4_9_pcd']","(4, 9)",13
4,3,1349.4591152795929,7.096723368985519,36.90626437889088,-1.1895677555746875,2.507441041059792,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",14
4,4,1441.95,426.49,36.90709804414503,-1.1857765721424305,0.0,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",15
5,0,1436.726595078112,459.0033268753367,36.90705134511596,-1.185482576979194,7.176679608586244,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",16
5,1,1419.6008269870038,525.9415735593815,36.90689796536577,-1.184877257974326,7.508022470679135,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",17
5,2,1369.2070479626882,541.9759715488084,36.90644540618344,-1.1847319434748107,6.904414581856691,"['(10, 10)_4_9_osm', '(10, 10)_4_9_pcd']","(4, 9)",18
5,3,1349.9117699366732,11.730794218799154,36.90626847651331,-1.1895258611479016,4.65900747932028,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",19
5,4,1445.06,426.41427859843947,36.907125979588656,-1.1857772780192448,2.201692483876832,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",20
6,0,1436.8805990117014,455.033447698363,36.90705270151249,-1.1855184704983637,3.975583026365843,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",21
6,1,1410.706221329293,529.4977284417387,36.90681809265618,-1.1848450452982724,9.578801654349082,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",22
6,2,1377.2463856526538,538.9496841532787,36.90651759992196,-1.184759359668076,8.590361764281988,"['(10, 10)_4_9_osm', '(10, 10)_4_9_pcd']","(4, 9)",23
6,3,1350.4981914580585,17.734308897030598,36.90627378504848,-1.1894715862315397,6.035820490145124,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",24
6,4,1444.281574407653,421.9814418117909,36.90711895717138,-1.1858173508565562,3.78136119893752,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",25
7,0,1436.7441448252548,449.599979278481,36.90705143889181,-1.1855675946330255,5.881771042867098,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",26
7,1,1400.407659199234,533.6151995708065,36.90672561255812,-1.1848077480590642,11.090754077816383,"['(10, 10)_5_9_osm', '(10, 10)_5_9_pcd']","(5, 9)",27
7,2,1386.8917727499838,535.3188236864908,36.90660421608691,-1.1847922529005497,10.306491370056756,"['(10, 10)_5_9_osm', '(10, 10)_5_9_pcd']","(5, 9)",28
7,3,1351.3161781171068,26.10848128858737,36.90628118980557,-1.1893958793274135,8.419235067791304,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",29
7,4,1441.8958196353867,415.27668897097504,36.907097481285454,-1.1858779535475985,6.157825691509061,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",30
8,0,1439.8323786500569,443.0206351945191,36.90707913464096,-1.1856271009035582,7.87460501968721,"['(10, 10)_7_8_osm', '(10, 10)_7_8_pcd']","(7, 8)",31
8,1,1388.914377386942,537.9760137114114,36.90662240240973,-1.1847682425454211,12.292581896249471,"['(10, 10)_5_9_osm', '(10, 10)_5_9_pcd']","(5, 9)",32
8,2,1398.1618741346954,531.0692933277262,36.90670542224517,-1.1848307507523654,12.045123617490754,"['(10, 10)_5_9_osm', '(10, 10)_5_9_pcd']","(5, 9)",33
8,3,1352.2843017094144,36.01968676930509,36.906289953659766,-1.1893062768381824,9.964539162279104,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",34
8,4,1436.903257522706,408.5349976623029,36.90705258917697,-1.185938872377983,8.076776412175969,"['(10, 10)_6_7_osm', '(10, 10)_6_7_pcd']","(6, 7)",35
9,0,1444.2619321847062,434.4804656400539,36.907118865639376,-1.1857043445598414,9.833815719064791,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",36
9,1,1377.514176890398,542.2695957166034,36.90652002792741,-1.1847293455280772,12.18147817079284,"['(10, 10)_4_9_osm', '(10, 10)_4_9_pcd']","(4, 9)",37
9,2,1410.630805175262,526.0834962695025,36.906817392042825,-1.18487591352986,13.429240827972762,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",38
9,3,1353.4269951749188,47.71805857645404,36.90630029778526,-1.189200517427804,11.76132249846123,"['(10, 10)_4_0_osm', '(10, 10)_4_0_pcd']","(4, 0)",39
9,4,1428.340441124148,402.86725637286094,36.90697563411391,-1.185990056991587,9.798950472241268,"['(10, 10)_6_7_osm', '(10, 10)_6_7_pcd']","(6, 7)",40
10,0,1444.3523287635749,422.29590561588833,36.90711959486739,-1.1858145082105034,11.58786633875547,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",41
10,1,1365.8319342409538,546.6694013897707,36.906415120698654,-1.1846894861957935,12.482849215085889,"['(10, 10)_4_9_osm', '(10, 10)_4_9_pcd']","(4, 9)",42
10,2,1422.9635663128856,521.1521477842401,36.90692813905811,-1.1849205830984746,13.282583635451966,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",43
10,3,1354.7642925580017,61.403992694967165,36.90631240350252,-1.1890767894139898,13.759625298506576,"['(10, 10)_4_1_osm', '(10, 10)_4_1_pcd']","(4, 1)",44
10,4,1415.6775780746957,401.11260775276696,36.906861876469215,-1.1860058345108009,12.305836108513176,"['(10, 10)_6_7_osm', '(10, 10)_6_7_pcd']","(6, 7)",45
11,0,1437.8795093331382,409.4902095630276,36.90706136496923,-1.1859302427935658,13.19980745510524,"['(10, 10)_6_7_osm', '(10, 10)_6_7_pcd']","(6, 7)",46
11,1,1354.3062336044509,551.0102496814407,36.90631161923529,-1.1846501609797606,12.315579076808216,"['(10, 10)_4_9_osm', '(10, 10)_4_9_pcd']","(4, 9)",47
11,2,1431.6954436942624,517.6606400985211,36.90700655048786,-1.1849522101773953,9.40437346660548,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",48
11,3,1356.3132331691272,76.96144012505836,36.90632642307393,-1.1889361421342417,15.644041203847154,"['(10, 10)_4_1_osm', '(10, 10)_4_1_pcd']","(4, 1)",49
11,4,1401.187042573196,407.1915024804663,36.9067317547747,-1.1859507749145473,14.860126998322084,"['(10, 10)_5_7_osm', '(10, 10)_5_7_pcd']","(5, 7)",50
12,0,1424.221264152377,401.6333264066704,36.90693862471577,-1.186001185024797,15.202180248958523,"['(10, 10)_6_7_osm', '(10, 10)_6_7_pcd']","(6, 7)",51
12,2,1437.6254189864972,515.2894943065382,36.90705980110581,-1.1849736886971975,6.386679503179783,"['(10, 10)_6_9_osm', '(10, 10)_6_9_pcd']","(6, 9)",52
12,3,1358.0834013701328,94.74088146177478,36.906342444975024,-1.1887754068900551,17.878402874432503,"['(10, 10)_4_1_osm', '(10, 10)_4_1_pcd']","(4, 1)",53
12,4,1392.4609273999026,420.9885196862195,36.90665346514167,-1.18582597368773,15.837049731365576,"['(10, 10)_5_7_osm', '(10, 10)_5_7_pcd']","(5, 7)",54
12,5,1525.73,389.03,36.907850354068806,-1.18611582836228,0.0,"['(10, 10)_9_7_osm', '(10, 10)_9_7_pcd']","(9, 7)",55
13,0,1406.1737687063833,403.843998256192,36.90677652590136,-1.1859810744673276,17.319855008128567,"['(10, 10)_5_7_osm', '(10, 10)_5_7_pcd']","(5, 7)",56
13,2,1442.648750544496,512.4490541564811,36.90710490450349,-1.1849994040060468,5.864045452049374,"['(10, 10)_7_9_osm', '(10, 10)_7_9_pcd']","(7, 9)",57
13,3,1360.1033305664985,115.0335049651205,36.9063607274875,-1.188591951186033,20.40552817473654,"['(10, 10)_4_2_osm', '(10, 10)_4_2_pcd']","(4, 2)",58
13,4,1387.0130963366782,431.8739937606453,36.90660460330741,-1.185727518722791,12.456011268156752,"['(10, 10)_5_7_osm', '(10, 10)_5_7_pcd']","(5, 7)",59
13,5,1523.7819754176196,389.8087635501154,36.90783286097772,-1.186108774084061,2.097529332689009,"['(10, 10)_9_7_osm', '(10, 10)_9_7_pcd']","(9, 7)",60
14,0,1394.625507091631,415.3956466733607,36.90667287073632,-1.1858765547554562,15.832586014332415,"['(10, 10)_5_7_osm', '(10, 10)_5_7_pcd']","(5, 7)",61
14,2,1445.7966064451552,505.1584696079634,36.90713313100439,-1.1850653411423315,6.489957051051221,"['(10, 10)_7_9_osm', '(10, 10)_7_9_pcd']","(7, 9)",62
14,3,1362.371781442419,137.82465030396082,36.90638125937046,-1.18838590755886,22.917933380021715,"['(10, 10)_4_2_osm', '(10, 10)_4_2_pcd']","(4, 2)",63
14,4,1378.0826498271515,439.6524271997738,36.9065244373528,-1.1856571313094095,11.83950413235946,"['(10, 10)_4_7_osm', '(10, 10)_4_7_pcd']","(4, 7)",64
14,5,1520.287293667947,391.2058356356087,36.90780147904061,-1.1860961189782966,3.7628875655122105,"['(10, 10)_9_7_osm', '(10, 10)_9_7_pcd']","(9, 7)",65
15,0,1391.0484653349347,427.0982256866616,36.9066408190452,-1.1857707249763727,11.876318756641634,"['(10, 10)_5_7_osm', '(10, 10)_5_7_pcd']","(5, 7)",66
15,2,1442.5627201287757,497.1531021726508,36.90710402787848,-1.185137697164184,8.633101093235798,"['(10, 10)_7_9_osm', '(10, 10)_7_9_pcd']","(7, 9)",67
15,3,1364.8062133145786,162.28340813065785,36.90640329352421,-1.1881647878541328,24.59482286197599,"['(10, 10)_4_2_osm', '(10, 10)_4_2_pcd']","(4, 2)",68
15,4,1367.9309290321523,448.0415516963139,36.90643330531124,-1.185581214172133,13.921052714865828,"['(10, 10)_4_8_osm', '(10, 10)_4_8_pcd']","(4, 8)",69
15,5,1514.5972644418175,393.4804976408873,36.9077503830762,-1.186075514394462,6.127259199530817,"['(10, 10)_9_7_osm', '(10, 10)_9_7_pcd']","(9, 7)",70
16,0,1382.0443141773017,436.1718995690288,36.90655999982816,-1.1856886265336817,12.90182770617474,"['(10, 10)_5_7_osm', '(10, 10)_5_7_pcd']","(5, 7)",71
16,2,1438.8017077826362,487.8428535077254,36.907070180914594,-1.1852218472710492,10.040303406051732,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",72
16,3,1368.37597849798,188.61560379173645,36.906435538672426,-1.1879267378054958,26.59715798641556,"['(10, 10)_4_3_osm', '(10, 10)_4_3_pcd']","(4, 3)",73
16,4,1352.8088973046515,453.7618503418333,36.90629750874045,-1.1855293924242951,16.168794451453895,"['(10, 10)_4_8_osm', '(10, 10)_4_8_pcd']","(4, 8)",74
16,5,1507.3610241728093,396.3731970407888,36.90768540227453,-1.186049311438167,7.793219656567088,"['(10, 10)_9_7_osm', '(10, 10)_9_7_pcd']","(9, 7)",75
17,0,1372.4768190852135,446.3219515009303,36.906474127625096,-1.1855967925004356,14.330269988709505,"['(10, 10)_4_8_osm', '(10, 10)_4_8_pcd']","(4, 8)",76
17,2,1435.1983842745212,478.9252853963254,36.90703775307059,-1.1853024481487224,9.6189099619066,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",77
17,3,1372.572330010336,216.20783014518315,36.90647342074627,-1.1876772998553071,27.926774643640968,"['(10, 10)_4_3_osm', '(10, 10)_4_3_pcd']","(4, 3)",78
17,4,1337.6068936003862,459.5124004508208,36.90616099403277,-1.1854772966225129,16.25430217141412,"['(10, 10)_3_8_osm', '(10, 10)_3_8_pcd']","(3, 8)",79
17,5,1498.3698526270953,399.9674815958118,36.90760466234944,-1.1860167533105834,9.682664990867488,"['(10, 10)_8_7_osm', '(10, 10)_8_7_pcd']","(8, 7)",80
18,0,1356.6523576901218,452.3079622907238,36.90633202319776,-1.1855425635930383,16.919847029344552,"['(10, 10)_4_8_osm', '(10, 10)_4_8_pcd']","(4, 8)",81
18,2,1432.8676710034542,473.158859335239,36.907016777996986,-1.1853545676208483,6.221425863007888,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",82
18,3,1377.3880781399737,245.21918252092647,36.90651687623885,-1.1874150355385211,29.427155654717744,"['(10, 10)_4_4_osm', '(10, 10)_4_4_pcd']","(4, 4)",83
18,4,1326.1862253890436,463.8325628521113,36.90605843590563,-1.1854381590946186,12.211218712868972,"['(10, 10)_3_8_osm', '(10, 10)_3_8_pcd']","(3, 8)",84
18,5,1488.8534632925143,403.7712623162428,36.9075192060178,-1.185982297495887,10.247220911606364,"['(10, 10)_8_7_osm', '(10, 10)_8_7_pcd']","(8, 7)",85
19,0,1343.0464134323092,457.45476173616055,36.90620984117472,-1.1854959373325404,14.547761834306709,"['(10, 10)_3_8_osm', '(10, 10)_3_8_pcd']","(3, 8)",86
19,2,1432.8342718907677,466.3909617925423,36.90701643202296,-1.1854157572975563,7.647089785595298,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",87
19,3,1383.134281887225,271.7760213916636,36.90656867291644,-1.1871749693140747,27.19131899149,"['(10, 10)_5_4_osm', '(10, 10)_5_4_pcd']","(5, 4)",88
19,4,1318.742047433825,466.64851522158034,36.905991586849005,-1.1854126486158192,7.959471675957428,"['(10, 10)_3_8_osm', '(10, 10)_3_8_pcd']","(3, 8)",89
19,5,1478.200152071738,408.02822962205,36.9074235402272,-1.1859437365577576,11.472461531412938,"['(10, 10)_8_7_osm', '(10, 10)_8_7_pcd']","(8, 7)",90
20,0,1332.4414942011372,461.46634603958427,36.90611460850691,-1.185459595297057,11.339002742023272,"['(10, 10)_3_8_osm', '(10, 10)_3_8_pcd']","(3, 8)",91
20,2,1436.6951343613134,459.81431424170114,36.9070510680242,-1.1854752444662242,8.259616656955332,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",92
20,3,1388.0109027724288,293.9227483613813,36.90661262841876,-1.1869747698055673,22.69131899149,"['(10, 10)_5_5_osm', '(10, 10)_5_5_pcd']","(5, 5)",93
20,4,1314.420482979239,469.7255019382458,36.90595278880499,-1.185384799431588,5.437300745920062,"['(10, 10)_2_8_osm', '(10, 10)_2_8_pcd']","(2, 8)",94
20,5,1470.946604637414,410.92668190971233,36.907358404018446,-1.1859174814733484,7.811284414958993,"['(10, 10)_8_7_osm', '(10, 10)_8_7_pcd']","(8, 7)",95
21,0,1324.4328027264446,464.4958402121004,36.90604269009003,-1.1854321502844711,8.563061406882422,"['(10, 10)_3_8_osm', '(10, 10)_3_8_pcd']","(3, 8)",96
21,2,1436.8780032449777,455.1003607961344,36.90705267865017,-1.1855178655060066,4.7207263671839605,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",97
21,3,1392.3313576552157,312.2800407859264,36.906651562290655,-1.1868088274994688,18.918623931811467,"['(10, 10)_5_5_osm', '(10, 10)_5_5_pcd']","(5, 5)",98
21,4,1315.075191373675,475.2621744474487,36.90595870741765,-1.185334745788038,5.749827097366349,"['(10, 10)_2_8_osm', '(10, 10)_2_8_pcd']","(2, 8)",99
21,5,1467.7312918128002,412.2114919831878,36.90732953079728,-1.1859058432633716,3.4625434221707665,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",100
22,2,1436.720712108386,449.27973214794207,36.9070512262294,-1.1855704898907604,6.30392559827771,"['(10, 10)_6_8_osm', '(10, 10)_6_8_pcd']","(6, 8)",101
22,3,1395.8821715916977,326.2568838236188,36.90668355296108,-1.1866824844205444,14.418623931811467,"['(10, 10)_5_5_osm', '(10, 10)_5_5_pcd']","(5, 5)",102
22,4,1317.9201310174133,482.1015056013934,36.905984308882864,-1.1852729295340851,7.407578695016698,"['(10, 10)_2_8_osm', '(10, 10)_2_8_pcd']","(2, 8)",103
22,5,1465.6578792999735,411.0198427877936,36.90731089801545,-1.1859166030252248,2.6682626988651226,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",104
22,6,1325.101304347826,507.7112293853073,36.906048988568415,-1.185041436187667,0.0,"['(10, 10)_3_9_osm', '(10, 10)_3_9_pcd']","(3, 9)",105
23,2,1439.970060857925,442.8486452889522,36.90708037022004,-1.1856286568397871,7.720132213393225,"['(10, 10)_7_8_osm', '(10, 10)_7_8_pcd']","(7, 8)",106
23,3,1398.383244457109,336.10169785527694,36.90670608609653,-1.1865934926388948,10.1559895048042,"['(10, 10)_5_6_osm', '(10, 10)_5_6_pcd']","(5, 6)",107
23,4,1321.5210608894818,490.7582628410116,36.90601671346068,-1.1851946867477057,9.376006081989752,"['(10, 10)_3_8_osm', '(10, 10)_3_8_pcd']","(3, 8)",108
23,5,1467.3668838546653,408.9155887419191,36.90732623506724,-1.1859356396929268,2.9258994820905846,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",109
23,6,1324.437827875387,506.1162094987345,36.90604301798082,-1.1850558525340666,1.7275425131432711,"['(10, 10)_3_9_osm', '(10, 10)_3_9_pcd']","(3, 9)",110
24,2,1444.4044934600051,433.9614534971684,36.90712014268804,-1.1857090380266386,10.2044151732279,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",111
24,3,1401.742349788246,340.54479816350795,36.90673628988359,-1.186553344682608,5.905699941107102,"['(10, 10)_5_6_osm', '(10, 10)_5_6_pcd']","(5, 6)",112
24,4,1325.8541873956283,501.1752455607329,36.90605570703068,-1.1851005344256147,11.282480336759026,"['(10, 10)_3_9_osm', '(10, 10)_3_9_pcd']","(3, 9)",113
24,5,1471.687463062464,407.1891241668599,36.90736503348169,-1.1859512785477744,4.6527955231634905,"['(10, 10)_8_7_osm', '(10, 10)_8_7_pcd']","(8, 7)",114
24,6,1323.1965886201997,503.1322283354835,36.90603184813786,-1.1850828227968984,3.231905985204503,"['(10, 10)_3_9_osm', '(10, 10)_3_9_pcd']","(3, 9)",115
25,2,1446.1715793252192,426.0993151471277,36.90713596234738,-1.1857801332668654,8.487127563802607,"['(10, 10)_7_7_osm', '(10, 10)_7_7_pcd']","(7, 7)",116
25,3,1408.054312121805,339.4483167012244,36.90679298041111,-1.1865633013809531,6.534066437334784,"['(10, 10)_5_6_osm', '(10, 10)_5_6_pcd']","(5, 6)",117
25,4,1328.9760819184974,508.6803856140845,36.90608380078535,-1.185032700349563,8.128706493508332,"['(10, 10)_3_9_osm', '(10, 10)_3_9_pcd']","(3, 9)",118
25,5,1477.6189384702045,404.8189599650759,36.907418297601815,-1.185972748235074,6.38755613438841,"['(10, 10)_8_7_osm', '(10, 10)_8_7_pcd']","(8, 7)",119
25,6,1320.9605722200797,497.7567692603737,36.906011726349234,-1.1851314080703548,5.822080438048579,"['(10, 10)_3_9_osm', '(10, 10)_3_9_pcd']","(3, 9)",120
